_model,_wave,성별,연령대,AI_인지,AI_이용여부,AI_주이용서비스,AI_이용목적,AI_유료이용,혁신성_기능,혁신성_쾌락,혁신성_사회,혁신성_인지,수용_성과기대,수용_노력기대,수용_사회영향,수용_촉진조건,OTT_이용,유튜브_이용,숏폼_이용,SNS_이용,메신저_이용,메타버스_이용,콘텐츠구독_이용
exaone,2024,남성,10대,2.0,1,1.0,3.0,1.0,3.5,4.0,4.0,4.0,4.0,4.0,2.5,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.75,4.25,3.75,3.75,5.0,4.0,2.0,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,1.0,4.0,5.0,4.25,4.25,5.0,4.0,3.0,3.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,6.0,3.0,1.0,2.75,4.25,2.0,3.5,4.0,3.0,2.0,2.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,4.0,3.0,1.0,4.25,5.0,4.25,4.5,5.0,5.0,3.0,3.5,0,1,1,1,0,0,0
exaone,2024,남성,10대,2.0,1,10.0,2.0,0.0,3.5,4.0,3.75,3.75,4.0,3.0,2.5,3.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,3.0,1,10.0,3.0,0.0,3.5,4.25,4.0,4.0,4.0,4.0,2.5,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,4.0,3.75,3.75,4.0,3.0,2.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,4.0,1,1.0,3.0,1.0,2.75,4.0,4.25,3.0,4.5,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,7.0,3.0,0.0,3.5,4.0,3.5,3.25,4.0,4.0,2.0,2.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,4.0,2.0,0.0,3.0,3.5,3.0,3.25,4.0,4.0,2.0,3.0,1,1,1,0,1,0,0
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,3.0,4.5,3.5,2.75,4.0,4.0,2.5,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.0,2.5,2.5,2.5,3.0,3.0,2.0,1.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,2.5,3.25,2.0,2.0,3.0,3.0,2.0,2.0,0,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,10.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,2.75,2.0,2.0,4.0,2.0,2.0,2.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,2.0,3.5,2.0,3.25,4.0,3.0,2.0,2.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.0,4.0,3.0,3.5,4.0,4.0,2.0,2.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.5,4.5,3.75,3.5,4.0,4.0,2.5,3.0,1,0,0,1,0,0,1
exaone,2024,남성,10대,2.0,1,1.0,2.0,0.0,3.5,3.5,3.75,3.25,4.0,4.0,2.0,2.5,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,7.0,3.0,0.0,3.75,4.5,4.0,4.0,4.0,4.0,2.5,2.5,1,1,1,1,0,0,0
exaone,2024,남성,10대,2.0,1,10.0,4.0,0.0,4.0,4.25,2.75,2.0,4.0,4.0,3.5,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,10.0,2.0,1.0,3.0,4.25,2.25,3.75,4.5,3.5,1.0,2.0,0,0,0,0,0,0,0
exaone,2024,남성,10대,3.0,1,1.0,2.0,0.0,3.25,4.0,4.0,4.25,4.5,4.0,3.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.0,4.0,3.0,3.75,4.0,4.0,2.5,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,7.0,3.0,0.0,1.0,2.5,2.75,4.0,4.0,4.0,2.0,2.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,4.0,2.75,3.75,4.0,4.0,3.0,2.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,8.0,3.0,0.0,4.0,4.0,3.75,4.25,4.5,4.0,2.0,3.0,1,1,1,1,0,1,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.25,3.75,1.75,4.0,3.5,3.5,2.0,2.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,4.0,2.5,2.75,4.5,4.0,3.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,3.75,4.25,4.25,4.25,4.0,4.0,3.0,3.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,4.0,4.0,3.75,4.0,5.0,4.0,2.0,3.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,3.75,4.25,3.75,3.5,4.0,4.0,2.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,2.75,3.25,4.0,4.0,4.0,3.0,4.0,1,1,0,1,1,1,1
exaone,2024,남성,10대,2.0,1,1.0,2.0,0.0,3.25,2.5,2.0,3.5,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,3.5,4.25,4.0,3.75,4.0,4.0,4.0,4.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,3.5,3.5,2.75,4.0,4.5,4.0,2.0,2.5,1,1,0,1,1,1,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,4.0,4.5,4.0,4.0,4.0,4.0,3.0,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,4.0,4.25,3.5,3.75,4.0,4.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.0,3.75,3.25,2.75,4.0,4.0,2.0,2.0,0,1,0,0,0,0,0
exaone,2024,남성,10대,2.0,0,,,,3.25,3.75,3.0,3.5,4.0,4.0,2.0,4.0,1,1,0,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,4.5,4.5,4.75,3.75,5.0,4.0,2.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,3.0,1,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,1,1.0,4.0,0.0,4.75,5.0,4.25,4.0,5.0,4.0,3.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,3.0,0,,,,3.0,4.0,3.75,3.75,4.0,4.0,3.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.75,4.0,3.5,3.75,4.0,4.0,2.0,2.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,0
exaone,2024,남성,10대,2.0,0,,,,3.0,4.0,3.25,3.75,4.0,4.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,3.75,4.0,3.5,3.75,4.0,4.0,3.0,2.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,4.25,4.25,4.0,4.25,5.0,4.0,3.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,3.0,4.0,0.0,3.25,4.25,3.25,4.25,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,3.0,3.75,2.5,2.75,4.0,4.0,2.0,2.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,3.5,4.5,3.75,3.25,4.0,3.5,2.0,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,1.0,3.0,2.75,3.5,4.0,4.0,2.5,2.5,0,0,0,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.75,4.25,3.25,3.0,4.0,4.0,2.0,3.0,1,1,1,0,0,0,1
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,2.25,3.0,2.0,3.25,4.0,4.0,2.0,2.5,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,1.0,3.75,4.0,3.5,4.0,4.0,4.0,2.0,2.5,1,1,0,1,0,0,0
exaone,2024,남성,10대,2.0,0,,,,2.0,4.0,2.5,2.0,3.0,3.0,2.0,2.5,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,3.0,4.25,2.5,3.75,4.0,4.0,2.5,2.5,1,1,1,1,1,1,0
exaone,2024,남성,10대,3.0,1,10.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,10.0,3.0,1.0,3.75,4.0,3.0,3.5,3.5,4.0,1.5,1.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.5,3.5,3.0,2.75,3.5,3.5,2.0,2.0,1,0,0,1,0,0,1
exaone,2024,남성,10대,2.0,1,2.0,5.0,0.0,3.75,4.0,3.5,3.5,4.0,4.0,2.0,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.75,3.75,2.75,3.25,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,4.0,5.0,4.25,4.25,5.0,5.0,3.0,3.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,4.0,2.25,3.5,4.0,3.5,2.5,2.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,4.0,1,1.0,3.0,1.0,4.5,4.75,4.25,4.25,4.5,4.0,3.0,4.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,2.25,2.0,3.0,2.5,2.0,2.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,4.0,4.25,3.75,3.75,4.0,4.0,4.0,4.0,1,1,0,1,1,1,0
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,2.25,3.75,4.0,4.5,2.0,2.5,0,0,0,1,0,0,0
exaone,2024,남성,10대,2.0,1,5.0,3.0,0.0,2.5,4.0,3.0,3.75,4.0,4.0,2.5,2.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,3.5,4.25,3.75,3.0,4.0,4.0,2.5,3.0,1,1,1,1,0,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.75,4.0,3.75,4.0,4.5,4.0,3.0,3.5,1,1,1,1,1,1,0
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,9.0,4.0,0.0,4.0,4.0,3.25,3.5,4.0,4.0,2.0,2.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,3.0,0,,,,3.0,3.5,2.25,2.5,4.0,3.5,2.0,2.5,1,1,1,0,0,0,0
exaone,2024,남성,10대,2.0,0,,,,2.5,4.0,3.75,3.75,4.0,3.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.25,4.0,3.25,3.75,5.0,5.0,2.5,2.5,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.25,4.0,3.5,3.5,4.0,4.0,1.5,3.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.0,3.0,2.5,2.75,3.0,4.0,2.0,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,1.0,3.75,4.0,4.0,3.0,4.0,4.0,2.5,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,2.75,3.5,2.75,2.75,4.0,3.5,2.5,2.5,1,1,0,1,1,1,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,2.0,3.25,3.5,3.75,5.0,5.0,3.5,4.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,3.75,4.0,4.25,3.5,5.0,4.0,3.0,3.5,1,1,0,1,0,0,1
exaone,2024,남성,10대,2.0,0,,,,3.25,4.5,3.25,3.5,4.5,4.0,1.5,2.0,1,1,1,1,0,0,0
exaone,2024,남성,10대,2.0,0,,,,2.25,3.5,2.0,2.5,3.5,4.0,2.0,2.5,1,1,1,0,0,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,4.5,4.0,4.0,4.0,5.0,4.0,2.5,2.0,1,1,1,1,1,1,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,2.5,2.75,2.0,2.5,3.0,4.0,2.0,2.5,1,1,0,0,0,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,3.25,3.0,3.25,4.0,4.0,2.0,2.5,1,1,1,1,0,0,0
exaone,2024,남성,10대,2.0,0,,,,2.75,3.25,2.25,2.0,3.0,3.0,2.0,2.0,0,1,1,0,1,0,0
exaone,2024,남성,10대,3.0,1,10.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,2.75,3.0,2.0,3.0,3.0,3.0,2.0,2.5,1,1,1,1,0,1,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.5,4.0,3.25,3.0,4.0,4.0,3.0,3.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,6.0,3.0,0.0,2.75,3.25,3.0,2.5,4.0,4.0,1.5,2.0,1,1,1,1,1,1,0
exaone,2024,남성,10대,2.0,1,10.0,4.0,0.0,3.0,3.0,3.25,3.5,4.0,4.0,2.0,2.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,2.0,3.5,4.0,3.25,4.0,4.0,3.0,3.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,1.75,3.0,2.0,2.75,4.0,4.0,2.0,2.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,7.0,3.0,1.0,4.0,5.0,4.0,4.5,5.0,4.5,2.0,3.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,4.25,3.75,4.0,4.0,4.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,7.0,3.0,0.0,3.5,4.25,3.5,2.5,4.0,4.0,2.0,1.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,3.5,3.5,4.0,3.75,4.5,4.0,3.0,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,1.0,4.0,4.25,4.25,3.75,4.0,4.0,2.5,3.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,4.0,4.0,3.25,4.0,4.0,2.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,3.25,4.25,2.5,3.0,4.0,4.5,1.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,3.75,4.75,4.25,4.0,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,2.25,3.75,2.0,2.75,4.0,4.0,2.0,2.5,1,1,1,0,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,1.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1,1,0,1,0,0,0
exaone,2024,남성,10대,2.0,1,10.0,4.0,0.0,3.0,3.75,3.0,3.0,4.0,4.0,2.0,2.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,2.0,2.5,2.0,2.0,3.0,3.0,2.5,2.5,1,1,1,0,0,0,0
exaone,2024,남성,10대,2.0,1,10.0,4.0,0.0,2.0,3.0,2.0,2.25,3.0,4.0,2.0,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.25,4.25,4.0,4.25,5.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,1,6.0,3.0,0.0,3.25,4.0,3.75,3.25,4.0,4.0,2.0,2.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.25,3.5,3.0,3.75,4.0,4.0,1.5,3.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,4.0,3.75,3.25,4.0,4.0,1.5,2.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,1.0,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,4.5,3.75,4.0,4.0,4.0,3.0,3.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,3.0,2.0,3.0,3.5,2.5,2.5,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,2.5,3.5,3.25,3.25,4.0,4.5,2.0,2.0,0,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,2.25,2.75,2.25,2.0,3.0,3.0,2.0,2.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,3.0,4.0,3.0,3.75,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,4.0,4.0,4.0,4.0,4.0,4.0,2.5,3.0,1,1,1,1,1,1,0
exaone,2024,남성,10대,3.0,0,,,,4.0,4.5,4.0,4.0,4.0,4.5,3.5,4.0,0,0,0,1,0,1,1
exaone,2024,남성,10대,2.0,0,,,,4.0,4.25,3.75,4.0,4.0,3.5,2.0,2.0,1,1,1,1,1,1,0
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,4.0,4.0,4.25,4.5,4.0,4.0,2.5,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,4.0,4.75,4.25,4.0,5.0,4.0,2.0,2.5,1,1,1,0,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.5,4.25,4.0,4.0,4.0,4.0,3.0,3.0,0,1,0,1,0,0,0
exaone,2024,남성,10대,2.0,0,,,,2.5,2.25,2.0,2.0,3.0,3.0,2.0,4.0,1,0,0,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,0
exaone,2024,남성,10대,4.0,1,1.0,3.0,1.0,3.75,3.75,3.0,3.75,4.0,3.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,4.0,0.0,2.75,3.5,3.25,3.75,4.0,4.0,2.5,3.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,1.0,3.25,3.5,2.75,3.25,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,4.25,3.0,3.25,4.0,5.0,2.0,3.5,1,1,1,1,0,0,1
exaone,2024,남성,10대,2.0,0,,,,1.75,2.5,2.0,3.25,2.5,4.0,1.5,2.5,0,0,0,0,0,0,0
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,2.5,4.0,2.75,3.0,4.0,4.0,2.5,3.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,4.0,4.0,3.0,3.75,4.0,4.0,2.0,3.5,1,1,0,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,2.75,4.0,2.5,3.0,4.0,3.0,2.0,3.0,0,0,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.0,3.5,3.0,3.0,4.0,3.0,2.0,2.0,1,1,0,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,4.0,4.75,4.5,4.5,5.0,4.5,4.0,4.0,1,1,0,0,0,0,0
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,4.0,4.0,4.25,4.25,5.0,4.0,2.0,2.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,1.0,2.0,1.0,1.0,1.5,1.0,1.5,1.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,10.0,3.0,0.0,3.75,4.0,3.75,4.75,5.0,4.0,2.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,2.25,3.5,2.0,2.75,4.0,4.0,1.5,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.75,4.0,1.25,3.0,4.0,4.5,2.0,2.5,1,1,0,1,1,1,0
exaone,2024,남성,10대,2.0,0,,,,2.25,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,4.0,1,1.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,2.25,3.5,2.75,3.25,4.0,4.0,1.5,3.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,1,1,0,1,1,1,0
exaone,2024,남성,10대,2.0,1,4.0,3.0,0.0,3.75,4.0,3.0,3.0,3.5,4.0,2.0,2.5,1,1,1,1,0,0,1
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,4.0,5.0,4.5,4.25,5.0,4.0,4.0,4.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,1,0,0,0
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,3.75,4.0,4.0,4.0,4.0,4.0,3.0,3.5,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,2.0,3.75,4.0,4.0,2.0,2.0,1,1,0,0,0,0,0
exaone,2024,남성,10대,2.0,0,,,,3.5,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,1.0,4.5,4.75,2.0,3.5,4.0,4.0,1.0,1.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.25,3.75,2.75,2.5,2.0,2.0,2.0,2.0,1,1,1,0,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,1.0,3.75,4.0,4.0,3.5,4.0,4.0,2.0,3.0,1,1,1,1,1,1,1
exaone,2024,남성,10대,2.0,0,,,,4.0,5.0,4.75,4.75,5.0,4.0,2.0,2.0,0,0,0,1,0,0,0
exaone,2024,남성,10대,2.0,0,,,,3.0,4.0,3.0,3.75,4.0,4.0,2.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,2.0,4.0,0.0,2.5,4.0,4.0,3.0,4.0,4.0,3.0,3.5,1,1,1,1,0,0,1
exaone,2024,남성,10대,2.0,1,10.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,10.0,5.0,0.0,4.5,4.25,3.5,4.25,4.0,4.0,3.0,3.5,1,1,0,1,1,1,0
exaone,2024,남성,10대,2.0,0,,,,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1,1,0,1,1,0,0
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,3.5,4.5,2.5,4.0,4.0,4.0,2.5,3.0,0,0,0,0,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.5,4.0,3.75,3.5,4.0,3.0,2.0,2.0,0,0,0,1,0,0,0
exaone,2024,남성,10대,2.0,1,1.0,5.0,1.0,3.0,4.0,3.0,2.75,4.0,4.0,2.0,2.5,1,1,1,1,0,1,0
exaone,2024,남성,10대,3.0,0,,,,3.5,3.75,4.25,4.0,4.0,4.0,1.5,1.5,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,1,1.0,5.0,0.0,4.0,4.5,4.0,3.25,4.0,4.0,2.0,3.0,1,1,1,1,1,0,0
exaone,2024,남성,10대,2.0,0,,,,3.75,4.0,3.0,3.0,5.0,4.0,3.0,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,1,1.0,3.0,0.0,4.0,4.75,4.25,4.25,4.0,4.0,3.5,3.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,2.0,0,,,,3.0,4.0,4.0,3.75,4.0,4.0,2.5,2.5,1,1,1,1,1,0,1
exaone,2024,남성,10대,3.0,1,1.0,3.0,0.0,3.75,5.0,4.0,4.0,4.0,4.0,2.5,2.5,0,1,1,1,1,0,0
