p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,321,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,322,gemini,2025,남성,2
3,1,8.0,3.0,1.0,1,1,1,1,1,1,1,323,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,324,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,325,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,326,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,327,gemini,2025,남성,2
2,2,,,,1,1,1,1,1,2,2,328,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,329,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,330,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,331,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,332,gemini,2025,남성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,2,2,333,gemini,2025,남성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,2,334,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,335,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,336,gemini,2025,남성,2
2,2,,,,1,1,1,1,1,2,2,337,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,338,gemini,2025,남성,2
3,1,8.0,3.0,2.0,1,1,2,1,1,2,2,339,gemini,2025,남성,2
2,2,,,,1,1,2,1,1,2,2,340,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,341,gemini,2025,남성,2
2,2,,,,1,1,1,2,1,2,2,342,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,343,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,344,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,345,gemini,2025,남성,2
2,2,,,,1,1,1,1,1,2,2,346,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,347,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,348,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,349,gemini,2025,남성,2
2,2,,,,1,1,2,1,1,2,2,350,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,351,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,352,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,353,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,354,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,2,355,gemini,2025,남성,2
3,1,1.0,4.0,2.0,2,1,2,1,1,2,2,356,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,357,gemini,2025,남성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,1,2,358,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,359,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,360,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,361,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,362,gemini,2025,남성,2
2,2,,,,1,1,2,2,1,2,2,363,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,364,gemini,2025,남성,2
2,2,,,,1,1,2,1,1,2,2,365,gemini,2025,남성,2
3,2,,,,1,1,1,1,1,2,1,366,gemini,2025,남성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,2,367,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,368,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,369,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,370,gemini,2025,남성,2
3,1,6.0,3.0,2.0,1,1,1,1,1,2,1,371,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,372,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,373,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,374,gemini,2025,남성,2
2,2,,,,1,1,1,1,1,2,2,375,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,376,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,377,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,378,gemini,2025,남성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,379,gemini,2025,남성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,1,2,380,gemini,2025,남성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,381,gemini,2025,남성,2
2,2,,,,1,1,2,2,1,2,2,382,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,383,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,384,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,385,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,2,386,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,387,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,388,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,389,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,390,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,391,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,392,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,393,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,394,gemini,2025,남성,3
4,1,2.0,1.0,1.0,1,1,2,2,1,2,1,395,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,396,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,397,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,398,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,399,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,400,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,401,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,402,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,403,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,404,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,405,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,406,gemini,2025,남성,3
4,1,1.0,1.0,2.0,1,1,2,1,1,2,1,407,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,408,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,409,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,1,410,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,411,gemini,2025,남성,3
3,1,8.0,3.0,1.0,1,1,2,1,1,2,1,412,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,1,413,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,414,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,415,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,416,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,417,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,418,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,419,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,420,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,421,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,422,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,423,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,424,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,425,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,426,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,427,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,428,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,429,gemini,2025,남성,3
3,2,,,,1,1,1,1,1,2,2,430,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,431,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,1,432,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,433,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,434,gemini,2025,남성,3
3,1,1.0,2.0,2.0,1,1,1,1,1,2,1,435,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,436,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,437,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,438,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,439,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,440,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,441,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,442,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,443,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,2,1,1,2,1,444,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,445,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,446,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,447,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,448,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,449,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,450,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,451,gemini,2025,남성,3
4,1,1.0,1.0,2.0,1,1,2,1,1,2,1,452,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,453,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,454,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,455,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,456,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,457,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,458,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,459,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,460,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,461,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,462,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,463,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,464,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,465,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,466,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,467,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,468,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,469,gemini,2025,남성,3
3,1,1.0,1.0,1.0,1,1,1,1,1,2,1,470,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,471,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,472,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,473,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,474,gemini,2025,남성,3
2,2,,,,2,1,2,2,1,2,2,475,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,476,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,477,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,478,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,479,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,480,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,481,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,482,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,483,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,484,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,485,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,486,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,487,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,488,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,1,489,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,490,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,491,gemini,2025,남성,3
3,1,1.0,2.0,2.0,1,1,2,1,1,2,1,492,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,493,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,494,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,495,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,496,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,497,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,2,498,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,499,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,500,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,501,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,502,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,503,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,2,504,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,505,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,1,506,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,507,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,508,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,509,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,510,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,1,511,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,512,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,513,gemini,2025,남성,3
3,1,1.0,4.0,2.0,2,1,2,2,1,2,1,514,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,515,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,2,1,1,2,2,516,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,517,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,518,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,519,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,520,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,521,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,522,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,523,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,524,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,525,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,526,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,527,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,528,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,529,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,530,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,531,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,532,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,533,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,534,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,535,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,536,gemini,2025,남성,3
2,2,,,,2,1,2,2,1,2,2,537,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,538,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,539,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,540,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,541,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,542,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,543,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,544,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,545,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,546,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,547,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,548,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,549,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,550,gemini,2025,남성,3
4,1,1.0,1.0,2.0,1,1,1,1,1,2,1,551,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,552,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,553,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,554,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,555,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,556,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,557,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,558,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,559,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,560,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,561,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,2,562,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,563,gemini,2025,남성,3
4,1,1.0,4.0,1.0,1,1,1,1,1,2,1,564,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,565,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,566,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,567,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,568,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,569,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,570,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,571,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,572,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,573,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,574,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,575,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,576,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,577,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,578,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,1,579,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,580,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,581,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,582,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,583,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,584,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,585,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,586,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,587,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,588,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,1,589,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,1,1,1,2,1,590,gemini,2025,남성,3
3,1,7.0,1.0,1.0,1,1,2,1,1,1,1,591,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,592,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,593,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,594,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,595,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,596,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,597,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,598,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,599,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,600,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,601,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,602,gemini,2025,남성,3
2,2,,,,1,1,1,1,1,2,2,603,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,604,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,605,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,606,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,607,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,608,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,609,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,610,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,611,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,612,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,613,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,614,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,615,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,616,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,617,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,618,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,619,gemini,2025,남성,3
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,620,gemini,2025,남성,3
4,1,1.0,4.0,1.0,1,1,2,1,1,1,1,621,gemini,2025,남성,3
2,2,,,,1,1,2,1,1,2,2,622,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,623,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,624,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,625,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,626,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,627,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,628,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,629,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,630,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,631,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,632,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,633,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,634,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,635,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,636,gemini,2025,남성,3
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,637,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,638,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,639,gemini,2025,남성,3
2,2,,,,1,1,2,2,1,2,2,640,gemini,2025,남성,3
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,641,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,642,gemini,2025,남성,3
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,643,gemini,2025,남성,3
3,1,8.0,3.0,2.0,1,1,1,1,1,2,1,644,gemini,2025,남성,3
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,645,gemini,2025,남성,3
3,1,1.0,2.0,2.0,1,1,1,1,1,2,1,646,gemini,2025,남성,3
