p__m01016,p__m01004,p__d29001,p__d31002,p__m01005,p__m01022,p__m01012,p__d31005,p__m01015,p__m01008,p__d31003,p__m01024,p__m01014,p__m01006,p__d31001,p__d26001,p__d26075,p__m01019,p__d11001,p__d28001,p__m01011,p__m01020,p__m01007,p__d22001,p__m01017,p__m01003,p__d26092,p__m01009,p__m01013,p__m01001,p__m01010,p__d31007,p__m01018,p__m01021,p__m01002,p__m01023,_idx,_model,_wave,성별,연령대,_error
4.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,85,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,86,gemini,2024,남성,3,
4.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,87,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,88,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,89,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,90,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,91,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,92,gemini,2024,남성,3,
2.0,2.0,1.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,93,gemini,2024,남성,3,
3.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,94,gemini,2024,남성,3,
3.0,3.0,1.0,2.0,4.0,3.0,3.0,,3.0,3.0,,4.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,,4.0,3.0,3.0,3.0,95,gemini,2024,남성,3,
3.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,96,gemini,2024,남성,3,
3.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,97,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,98,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,99,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,100,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,101,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,102,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,103,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,104,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,105,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,106,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,107,gemini,2024,남성,3,
4.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,108,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,109,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,110,gemini,2024,남성,3,
3.0,4.0,1.0,1.0,4.0,3.0,2.0,6.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,111,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,112,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,113,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,114,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,115,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,116,gemini,2024,남성,3,
4.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,117,gemini,2024,남성,3,
2.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,4.0,118,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,119,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,120,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,121,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,122,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,123,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,124,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,4.0,1.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,4.0,125,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,126,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,127,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,128,gemini,2024,남성,3,
4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,129,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,130,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,131,gemini,2024,남성,3,
4.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,132,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,133,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,134,gemini,2024,남성,3,
3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,135,gemini,2024,남성,3,
4.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,136,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,137,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,138,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,139,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,140,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,141,gemini,2024,남성,3,
3.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,142,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,143,gemini,2024,남성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,144,gemini,2024,남성,3,
4.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,145,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,146,gemini,2024,남성,3,
2.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,147,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,148,gemini,2024,남성,3,
3.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,149,gemini,2024,남성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,150,gemini,2024,남성,3,
3.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,151,gemini,2024,남성,4,
2.0,2.0,2.0,2.0,5.0,3.0,3.0,,2.0,4.0,,3.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,,4.0,3.0,2.0,3.0,152,gemini,2024,남성,4,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,153,gemini,2024,남성,4,
1.0,2.0,1.0,2.0,3.0,2.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,154,gemini,2024,남성,4,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,155,gemini,2024,남성,4,
3.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,156,gemini,2024,남성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,157,gemini,2024,남성,4,
3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,158,gemini,2024,남성,4,
4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,159,gemini,2024,남성,4,
3.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,160,gemini,2024,남성,4,
4.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,161,gemini,2024,남성,4,
3.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,162,gemini,2024,남성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,163,gemini,2024,남성,4,
2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,164,gemini,2024,남성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,165,gemini,2024,남성,4,
4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,166,gemini,2024,남성,4,
4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,167,gemini,2024,남성,4,
3.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,168,gemini,2024,남성,4,
4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,169,gemini,2024,남성,4,
3.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,170,gemini,2024,남성,4,
