p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__m01001,p__m01002,p__m01003,p__m01004,p__m01005,p__m01006,p__m01007,p__m01008,p__m01009,p__m01010,p__m01011,p__m01012,p__m01013,p__m01014,p__m01015,p__m01016,p__m01017,p__m01018,p__m01019,p__m01020,p__m01021,p__m01022,p__m01023,p__m01024,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
3,1,1.0,3.0,2.0,3,3,3,2,4,4,5,4,3,3,3,3,2,2,2,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,625,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,3,2,3,3,3,4,4,4,4,3,3,4,3,1,1,1,1,1,2,1,626,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,4,3,3,3,3,2,2,3,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,627,gemini,2024,여성,2
3,1,7.0,3.0,2.0,2,2,3,2,4,4,4,3,3,2,2,2,2,3,3,2,4,3,4,4,2,3,3,3,1,1,1,1,1,2,1,628,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,2,3,2,4,4,4,3,3,2,2,2,1,2,2,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,629,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,3,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,630,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,4,4,4,3,4,4,2,2,3,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,631,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,4,3,3,3,2,2,3,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,632,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,4,3,4,4,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,2,1,633,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,4,2,3,3,2,2,3,2,4,3,4,4,3,3,4,3,1,1,1,1,1,1,1,634,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,3,2,2,4,3,4,4,4,4,4,2,3,3,4,1,1,1,1,1,2,1,635,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,3,4,4,2,3,3,3,1,1,2,1,1,2,2,636,gemini,2024,여성,2
2,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,3,2,2,3,1,2,2,1,3,3,4,4,2,3,3,3,1,1,1,1,1,2,1,637,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,4,4,3,3,2,2,2,2,2,3,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,2,638,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,4,4,4,4,3,4,4,2,3,3,3,1,1,1,1,1,2,1,639,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,2,1,1,2,1,640,gemini,2024,여성,3
2,2,,,,2,2,2,1,4,3,4,3,3,2,2,3,1,1,1,1,3,3,3,2,2,3,4,3,1,1,1,1,1,2,2,641,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,4,3,3,4,4,4,4,2,3,3,4,1,1,2,1,1,2,1,642,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,3,3,3,4,4,4,4,4,2,3,3,2,4,4,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,643,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,2,3,1,2,2,1,3,3,4,4,3,3,4,3,1,1,1,1,1,2,1,644,gemini,2024,여성,3
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,2,3,2,4,3,3,4,4,4,4,2,3,3,3,1,1,1,1,1,2,1,645,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,4,3,3,4,4,4,4,2,3,3,3,1,1,2,1,1,2,1,646,gemini,2024,여성,3
2,2,,,,1,2,2,2,4,3,4,3,3,1,2,2,1,2,2,1,3,3,3,3,2,2,3,2,1,1,1,1,1,2,2,647,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,4,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,648,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,4,2,3,2,2,3,3,2,4,4,4,4,2,3,3,3,1,1,1,1,1,2,1,649,gemini,2024,여성,3
2,1,1.0,4.0,2.0,2,3,3,2,4,4,4,3,3,2,2,2,1,2,2,1,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,650,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,3,2,2,2,1,2,2,2,4,3,3,3,2,2,3,3,1,1,1,1,1,2,1,651,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,652,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,4,4,3,4,3,4,4,3,2,2,2,2,4,3,3,4,4,4,4,2,3,3,4,1,1,1,1,1,2,1,653,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,2,2,2,4,3,4,4,4,2,3,3,2,4,4,3,4,3,3,3,3,3,3,3,1,1,1,1,1,2,1,654,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,655,gemini,2024,여성,3
2,2,,,,2,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,3,1,1,2,1,1,2,1,656,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,4,4,3,3,2,2,3,1,2,2,2,4,4,4,4,3,4,4,3,1,1,1,1,1,2,1,657,gemini,2024,여성,3
3,1,1.0,4.0,2.0,3,4,4,3,4,4,4,4,3,3,3,3,2,3,4,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,658,gemini,2024,여성,3
2,1,1.0,4.0,2.0,2,2,3,2,4,3,4,3,2,1,1,1,1,2,2,2,4,4,3,3,2,3,3,3,1,1,1,1,1,2,1,659,gemini,2024,여성,3
2,2,,,,2,3,3,2,4,4,4,3,3,2,3,2,1,1,2,1,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,660,gemini,2024,여성,3
2,1,1.0,5.0,2.0,2,3,3,2,4,4,4,3,4,3,3,3,1,2,2,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,661,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,4,3,4,3,2,3,3,2,2,2,2,2,4,3,4,4,4,4,4,3,4,3,4,1,1,2,1,1,2,1,662,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,4,2,3,3,2,2,3,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,663,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,2,3,1,4,4,4,3,3,2,3,3,1,1,2,1,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,664,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,2,3,3,3,1,1,1,1,1,2,1,665,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,2,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,666,gemini,2024,여성,3
4,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,4,3,3,4,4,4,4,3,3,4,4,1,1,1,1,1,2,1,667,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,4,4,4,4,3,4,3,3,2,2,2,3,4,3,3,4,4,4,4,3,4,3,4,1,1,2,1,1,2,1,668,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,2,2,4,4,4,4,3,3,4,4,1,1,1,1,1,2,1,669,gemini,2024,여성,3
2,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,2,2,1,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,670,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,3,3,4,4,3,4,3,3,2,2,2,2,2,3,2,4,4,3,3,3,4,3,3,1,1,1,1,1,2,1,671,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,2,3,2,3,3,3,3,3,2,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,1,1,1,2,1,672,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,1,2,2,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,673,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,2,2,2,3,2,3,2,3,1,1,1,2,3,3,2,3,3,3,3,2,3,2,3,1,1,2,1,1,2,1,674,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,4,3,2,2,2,3,4,3,3,4,4,4,4,2,3,2,3,1,1,1,1,1,2,1,675,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,3,2,2,3,1,2,2,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,676,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,4,3,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,677,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,3,3,4,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,678,gemini,2024,여성,3
2,2,,,,2,2,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,3,3,3,2,3,3,3,1,1,1,1,1,2,1,679,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,3,2,2,2,2,4,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,680,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,4,4,3,3,2,2,3,1,2,2,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,681,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,3,3,2,1,1,1,1,2,2,2,4,3,3,3,2,3,3,3,1,1,2,1,1,2,1,682,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,683,gemini,2024,여성,3
2,2,,,,2,2,3,2,4,3,4,3,2,1,1,1,1,2,2,1,4,3,3,3,2,3,3,3,1,1,1,1,1,2,2,684,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,3,3,1,2,2,1,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,685,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,686,gemini,2024,여성,3
2,2,,,,2,3,3,2,4,3,4,3,2,1,2,2,1,2,2,1,3,3,4,4,2,2,3,3,1,1,1,1,1,2,2,687,gemini,2024,여성,3
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,4,2,3,3,1,2,3,2,4,3,3,3,2,3,3,3,1,1,1,1,1,2,1,688,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,689,gemini,2024,여성,3
2,2,,,,2,3,3,2,4,4,4,4,3,2,3,3,1,2,2,2,4,3,3,3,3,3,3,3,1,1,1,1,1,2,1,690,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,4,4,4,3,3,4,3,1,1,1,1,1,2,1,691,gemini,2024,여성,3
3,1,7.0,3.0,2.0,2,2,3,2,5,4,4,4,4,3,3,3,1,2,2,2,4,3,4,4,2,3,3,3,1,1,1,1,1,2,1,692,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,4,2,3,2,2,3,3,2,4,3,3,4,2,3,3,3,1,1,1,1,1,2,1,693,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,694,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,695,gemini,2024,여성,3
3,1,1.0,3.0,2.0,3,3,4,2,5,4,4,4,4,3,4,4,2,2,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,696,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,1,1,1,2,1,697,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,4,3,4,4,4,4,3,2,3,3,2,2,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,698,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,699,gemini,2024,여성,3
2,2,,,,2,2,2,2,4,3,4,3,2,2,2,2,1,2,2,1,3,3,3,3,2,3,3,3,1,1,2,1,1,2,2,700,gemini,2024,여성,3
3,1,1.0,4.0,2.0,3,3,4,2,5,4,4,4,4,3,4,4,1,1,2,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,701,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,4,4,3,3,2,2,2,1,2,2,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,702,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,4,4,4,4,3,4,4,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,2,1,703,gemini,2024,여성,3
3,1,1.0,4.0,2.0,3,4,4,3,4,4,4,4,3,3,3,3,2,3,3,3,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,704,gemini,2024,여성,3
3,1,8.0,3.0,1.0,2,3,3,2,5,4,5,4,4,3,3,3,2,3,4,3,4,3,4,4,3,3,3,4,1,1,1,1,1,2,1,705,gemini,2024,여성,3
3,1,1.0,1.0,2.0,2,3,3,3,4,4,4,4,3,2,3,3,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,706,gemini,2024,여성,3
2,2,,,,1,3,2,2,4,3,4,3,2,1,1,1,1,1,2,1,4,3,3,3,2,2,3,3,1,1,1,1,1,2,1,707,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,1,4,3,4,4,3,3,4,4,1,1,1,1,1,2,2,708,gemini,2024,여성,3
2,2,,,,2,2,3,1,4,3,3,3,2,1,2,2,1,1,1,1,3,3,3,2,2,3,2,2,1,1,1,1,1,2,2,709,gemini,2024,여성,3
2,1,1.0,4.0,2.0,2,2,2,2,4,3,4,3,2,1,1,1,1,2,2,1,3,3,3,3,2,3,3,3,1,1,1,1,1,2,1,710,gemini,2024,여성,3
2,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,3,1,2,2,1,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,711,gemini,2024,여성,3
2,2,,,,2,3,3,3,4,3,3,3,2,2,2,2,1,2,2,2,4,3,3,3,3,4,4,4,1,1,1,1,1,2,1,712,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,1,2,3,2,4,4,4,4,2,2,3,3,1,1,1,1,1,2,1,713,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,714,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,3,2,3,2,2,1,1,1,1,2,2,2,4,3,3,3,2,3,3,3,1,1,2,1,1,2,1,715,gemini,2024,여성,3
2,2,,,,2,3,3,2,4,3,4,3,3,2,2,2,2,3,3,2,4,3,3,3,2,2,3,3,1,1,2,1,1,2,1,716,gemini,2024,여성,3
3,1,1.0,4.0,2.0,3,3,4,2,5,4,4,4,4,3,3,3,2,2,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,717,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,2,2,2,3,3,3,3,3,2,2,2,1,2,2,2,3,3,3,3,2,1,3,2,1,1,1,1,1,2,1,718,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,4,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,719,gemini,2024,여성,3
2,2,,,,2,2,3,2,3,2,3,2,2,1,1,1,1,2,2,2,3,3,2,2,2,3,3,3,1,1,2,1,1,2,1,720,gemini,2024,여성,3
2,2,,,,2,3,3,2,5,4,4,3,4,2,3,3,1,1,2,1,4,3,3,3,2,3,3,3,1,1,2,1,1,2,1,721,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,1,2,2,1,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,722,gemini,2024,여성,3
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,1,2,2,1,2,2,2,4,3,4,4,2,3,3,3,1,1,1,1,1,2,1,723,gemini,2024,여성,3
3,1,1.0,4.0,2.0,3,3,3,2,4,4,4,4,4,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,724,gemini,2024,여성,4
3,1,1.0,3.0,2.0,2,2,3,2,4,3,4,3,2,1,2,2,1,2,3,2,4,3,4,4,2,3,3,3,1,1,2,1,1,2,1,725,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,726,gemini,2024,여성,4
2,2,,,,2,3,3,2,4,3,4,3,3,2,3,2,2,2,3,2,4,3,3,3,3,3,4,3,1,1,2,1,1,2,2,727,gemini,2024,여성,4
2,2,,,,2,4,4,4,3,2,3,3,2,1,1,1,2,2,2,2,4,4,3,3,2,3,3,3,1,1,1,1,1,2,1,728,gemini,2024,여성,4
2,2,,,,2,3,3,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,729,gemini,2024,여성,4
2,2,,,,2,3,3,2,4,4,4,4,3,2,3,3,1,2,2,1,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,730,gemini,2024,여성,4
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,3,2,2,2,3,2,1,1,2,1,1,2,2,731,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,3,4,3,2,3,3,1,1,1,1,2,3,2,2,4,4,3,3,2,3,3,3,1,1,2,1,1,2,1,732,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,3,2,2,2,2,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,733,gemini,2024,여성,4
2,2,,,,2,3,3,2,4,3,4,3,2,1,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,2,1,1,2,1,734,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,3,4,4,3,4,3,3,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,2,1,1,2,1,735,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,1,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,736,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,2,1,1,2,1,737,gemini,2024,여성,4
2,2,,,,2,2,3,2,4,3,4,3,2,1,2,2,1,2,2,2,4,3,3,3,2,3,3,3,1,1,2,1,1,2,1,738,gemini,2024,여성,4
2,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,1,2,2,1,1,2,1,4,3,3,3,3,3,3,3,1,1,2,1,1,2,1,739,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,3,4,4,4,3,3,2,2,2,2,4,3,3,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,740,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,4,3,3,3,3,2,2,2,2,2,4,3,3,4,4,4,4,3,4,4,4,1,1,2,1,1,2,1,741,gemini,2024,여성,4
2,2,,,,2,2,3,2,3,3,3,3,2,1,2,2,1,2,2,2,3,3,2,2,2,3,3,3,1,1,2,1,1,2,2,742,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,2,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,743,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,3,3,2,4,3,3,3,3,3,3,3,1,1,2,1,1,2,1,744,gemini,2024,여성,4
2,2,,,,2,2,3,2,4,4,4,4,4,2,3,3,1,2,2,1,4,3,3,3,2,3,3,3,1,1,1,1,1,2,2,745,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,4,4,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,746,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,1,2,2,2,3,4,3,4,4,3,4,3,3,3,3,1,1,2,1,1,2,1,747,gemini,2024,여성,4
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,2,3,2,1,1,1,2,1,2,2,748,gemini,2024,여성,4
2,2,,,,1,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,2,3,2,1,1,2,2,1,2,2,749,gemini,2024,여성,4
3,1,1.0,4.0,2.0,3,4,4,3,4,4,4,4,3,2,3,3,2,3,3,3,4,4,4,4,3,3,4,4,1,1,1,1,1,2,1,750,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,3,4,4,3,4,4,3,2,2,2,3,4,4,3,4,4,4,4,3,4,3,4,1,1,2,1,1,2,1,751,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,1,2,2,1,2,2,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,752,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,4,3,3,4,4,4,4,3,3,3,4,1,1,2,1,1,2,1,753,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,3,1,2,2,2,4,3,3,3,3,3,4,3,1,1,1,1,1,2,1,754,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,2,4,3,4,4,3,3,4,4,1,1,2,1,1,2,1,755,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,4,4,2,3,3,2,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,756,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,2,2,2,4,3,4,3,2,1,1,1,2,3,3,2,4,3,3,3,2,3,3,3,1,1,2,1,1,2,1,757,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,4,4,4,4,4,3,2,3,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,758,gemini,2024,여성,4
4,1,1.0,1.0,1.0,2,4,4,4,3,3,3,3,2,2,2,2,3,4,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,759,gemini,2024,여성,4
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,1,1,1,1,1,2,2,760,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,4,4,4,5,2,3,3,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,761,gemini,2024,여성,4
3,1,1.0,1.0,1.0,3,4,4,4,4,4,4,4,3,2,3,3,3,4,4,4,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,762,gemini,2024,여성,4
2,2,,,,2,3,3,2,4,3,4,3,3,2,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,2,1,1,2,1,763,gemini,2024,여성,4
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,764,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,4,2,3,3,3,1,1,1,1,1,2,1,765,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,5,4,4,4,3,2,3,3,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,766,gemini,2024,여성,4
2,2,,,,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,1,1,1,2,1,767,gemini,2024,여성,4
2,2,,,,2,3,3,3,4,3,4,3,3,2,2,2,1,2,2,2,4,3,3,3,2,3,3,3,1,1,1,1,1,2,1,768,gemini,2024,여성,4
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,3,1,1,1,1,1,2,1,769,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,4,3,2,3,3,2,1,1,1,2,3,3,3,4,4,4,4,3,4,3,3,1,1,2,1,1,2,1,770,gemini,2024,여성,4
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,4,3,2,2,2,2,4,4,4,4,3,3,3,2,3,3,3,1,1,2,1,1,2,1,771,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,4,4,4,4,2,3,3,2,3,3,3,4,4,4,4,2,3,3,3,1,1,2,1,1,2,1,772,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,4,4,3,3,2,3,3,3,1,1,2,1,1,2,1,773,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,2,2,1,2,2,1,2,2,2,3,4,3,3,3,3,3,3,1,1,2,1,1,2,1,774,gemini,2024,여성,4
2,2,,,,2,2,2,1,4,3,3,2,3,1,2,2,1,1,1,1,3,3,2,2,2,3,3,3,1,1,1,1,1,2,1,775,gemini,2024,여성,4
3,1,1.0,3.0,2.0,2,2,3,2,4,3,4,3,3,2,2,2,1,2,2,1,3,3,3,3,2,3,2,3,1,1,1,1,1,2,1,776,gemini,2024,여성,4
