_idx,uuid,sex,age,province,education_level,occupation,성별,연령대,연령대_라벨,시도,교육수준
240,769c79f48304474fbe55aab33eb67fc8,남자,19,강원,고등학교,무직,남성,2,10대,강원특별자치도,고졸
241,4b02da65e7454dd483d4279b29fa0663,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
242,0d437c06c4ca4c78b2194c0678a6a672,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
243,3f94f4ebe61c445abc4734ef92b86dfe,남자,19,경기,고등학교,사무 보조원,남성,2,10대,경기도,고졸
244,60615ab458ad42748b498088af805741,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
245,fd2bc66ac5fb4369b25dac007a769713,남자,19,부산,고등학교,사무 보조원,남성,2,10대,부산광역시,고졸
246,0eb9fa527e4247e9ba1313567a153ce4,남자,19,제주,고등학교,무직,남성,2,10대,제주특별자치도,고졸
247,48fa96e2b2b14872997e6ca164424bbf,남자,19,전북,고등학교,무직,남성,2,10대,전북특별자치도,고졸
248,44bb3ff5fae240669b9cec0936bf08c1,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
249,602f58cd11ea4f78892e35f0394356c8,남자,19,전라남,고등학교,무직,남성,2,10대,전라남,고졸
250,d2359b0f5b5b4ed9b460f1976415b8bd,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
251,74710bb7fde34b5082f8b5105ec06418,남자,19,경상남,고등학교,무직,남성,2,10대,경상남도,고졸
252,d184cb5b92084d3dac84c7dc7f72553b,남자,19,경기,고등학교,사무 보조원,남성,2,10대,경기도,고졸
253,459642f0f2ef4b17aeb099ea4b3c8ede,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
254,b676f117472947bcb5a446e9ba2f8162,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
255,3921b76310304f86b406b1df8099fed5,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
256,cc9c415d91b2481db00b8e6e2a3eb166,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
257,c9f43f1363f54e3497a49aef9c56c8ca,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
258,0417a8eb147347828e974200d838989c,남자,19,울산,고등학교,무직,남성,2,10대,울산광역시,고졸
259,147bfabc774b4882ac8d5b12b1d2fba7,남자,19,서울,중학교,무직,남성,2,10대,서울특별시,중졸
260,66a45a70aa1743a6879c23212529c927,남자,19,경상남,고등학교,무직,남성,2,10대,경상남도,고졸
261,91214e7f63104ed7968a00c8405d3a3c,남자,19,충청남,고등학교,무직,남성,2,10대,충청남,고졸
262,a133af1c19864280b989a99b6368f0b4,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
263,cd693c54a2554f77a884018339f08f08,남자,19,대전,고등학교,무직,남성,2,10대,대전광역시,고졸
264,a86b0fc4b6e54535bb1574d6ec9a1f46,남자,19,세종,고등학교,무직,남성,2,10대,세종특별자치시,고졸
265,f2c7bd1d29ef41448b0f6aa725dc99f9,남자,19,경상북,중학교,무직,남성,2,10대,경상북도,중졸
266,710e5fd04b0048ad8e79756e87fb4795,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
267,c072e8b0974944129cca4bec67f6b0ce,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
268,41ef1b3fc060423abcc393798e6cbcca,남자,19,대구,고등학교,무직,남성,2,10대,대구광역시,고졸
269,1dbf5c2d65284ce8a95525636f19426a,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
270,ed5fd76388a14c249add47319b0ef3c2,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
271,14d274f8bb0348d1b9a93d7cb76fa02f,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
272,c10058f40435446391219f558308f1b7,남자,19,전북,고등학교,무직,남성,2,10대,전북특별자치도,고졸
273,d26825f942c24ed5814e1727cbab7d67,남자,19,대구,고등학교,무직,남성,2,10대,대구광역시,고졸
274,5ad64a3b70a9453db9e0feea0f694183,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
275,d53a09e30ebb472db5ff217bf0383354,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
276,8fe1e7a3c0214610acc3c7a7c9052f4a,남자,19,대전,고등학교,무직,남성,2,10대,대전광역시,고졸
277,2b291b12d0fb426c900be9e8cef826e0,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
278,8c8a6161efc94f1d9312e28f3c71e8a3,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
279,94a5d722b3884fb997d1f4d4b0229685,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
280,000b4bfddf3048ec9a3561dd683f1784,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
281,0cc9f43305c047bdb8d20b67b48c7e10,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
282,ad7530f8eb69441d8efc3bc7ad175414,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
283,e27a7c72b57f445abea922218b1757d1,남자,19,경상남,고등학교,무직,남성,2,10대,경상남도,고졸
284,68c82a15052e4fd385d3ee6cbd46e887,남자,19,충청북,고등학교,무직,남성,2,10대,충청북,고졸
285,bc1024267a24427e86fb663f485ae030,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
286,a67fb092e9e243f59dc5f64383d34c01,남자,19,세종,중학교,무직,남성,2,10대,세종특별자치시,중졸
287,599c7767034447cf8491dcdf41f3b659,남자,19,제주,고등학교,무직,남성,2,10대,제주특별자치도,고졸
288,118ce62701454566ad83a469a24ba1bb,남자,19,강원,중학교,무직,남성,2,10대,강원특별자치도,중졸
289,6815f05237204d778491b34de48deffa,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
290,4b723e7bd4e24f1b8be8c74813bce809,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
291,4f2ebdcc539a43919885fb7a5fa2e269,남자,19,대구,중학교,무직,남성,2,10대,대구광역시,중졸
292,b51bfba03cd24b608d4b2a617f6a8d9c,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
293,18c1b10ed52c4451935ad6ba60ea3476,남자,19,경상남,고등학교,무직,남성,2,10대,경상남도,고졸
294,fed3cdf0106c4be8b00ebaa479f20297,남자,19,충청남,고등학교,무직,남성,2,10대,충청남,고졸
295,39501897c6ea462a883964d5194b1a42,남자,19,전라남,고등학교,무직,남성,2,10대,전라남,고졸
296,658f0510e1c64bd7bd477c50e02bb9a1,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
297,7fa967563f1041e0aae56967ba03ef45,남자,19,부산,중학교,무직,남성,2,10대,부산광역시,중졸
298,f5ccdb1542cf4e0982aa520f2c3872c8,남자,19,전북,고등학교,무직,남성,2,10대,전북특별자치도,고졸
299,c4c83470de5f431eb29d262e808b2d83,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
300,3f600da20c684348a63108c2781f830a,남자,19,충청남,고등학교,무직,남성,2,10대,충청남,고졸
301,22a78a908af8433a955f8dfa16ef1035,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
302,5d267096b3f74585a9d2671034483ecf,남자,19,제주,고등학교,무직,남성,2,10대,제주특별자치도,고졸
303,e8660a57ce284c3cb3f7c6301777d618,남자,19,전라남,중학교,"전직 건물 청소원, 현재 구직중",남성,2,10대,전라남,중졸
304,07ab9c810d6044158b886e17de9216d9,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
305,81930cc172014817aa1051dab1693ad9,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
306,1ab99cd719034dffaa031c1a1c50b3d3,남자,19,세종,고등학교,무직,남성,2,10대,세종특별자치시,고졸
307,c962f95b633a484fa25b02d1ac1f8584,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
308,c787f0b1a69147ddbe2bc35c9f0e4c33,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
309,0d89a82cf5cd4152bc6da24c192c617d,남자,19,울산,중학교,무직,남성,2,10대,울산광역시,중졸
310,a8f571420f05409faabed2c9e56cde3c,남자,19,전북,중학교,바텐더,남성,2,10대,전북특별자치도,중졸
311,1093d4d343f046ed8f3fa2d186d93c35,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
312,9ac3702be5e7455f97863e6cfacb905d,남자,19,충청남,고등학교,무직,남성,2,10대,충청남,고졸
313,15d6d23f8d9a401a93f67e4962342697,남자,19,전북,고등학교,무직,남성,2,10대,전북특별자치도,고졸
314,03132ab705e640ababa6d3ef9f1f65d9,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
315,3f9469d21c3a49d98b81f5846fd90b5d,남자,19,충청남,고등학교,무직,남성,2,10대,충청남,고졸
316,b5f9c8e33f5f40a28ddeafc5ef9e676f,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
317,262b0b5c366148eaa9e2a2104d67f2b1,남자,19,대전,고등학교,그 외 상점 판매원,남성,2,10대,대전광역시,고졸
318,03ed20f8096641ecb8a5ee010a5d59e9,남자,19,대구,고등학교,무직,남성,2,10대,대구광역시,고졸
319,95b59f229b194fa7a848297addf0dc9d,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
320,44827380888341caaae7181e69af019c,남자,19,경상북,중학교,무직,남성,2,10대,경상북도,중졸
321,e8e45d9d75844db884fcb89ddff54574,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
322,3468c94d20eb4f2aa538d2b265577260,남자,19,충청북,고등학교,무직,남성,2,10대,충청북,고졸
323,a9d07576dc83487d86572edb48c5afee,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
324,057ba28349a7474b8a7c0836564a5194,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
325,d1201000157342a397dcf9ef71e83255,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
326,fcb1f4ae43104bfd8668757937d95b4f,남자,19,경상남,중학교,무직,남성,2,10대,경상남도,중졸
327,8abec5139c374bbdadb4d133cc5d665f,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
328,2bafd7cd601948888f721ba05a083e7d,남자,19,광주,중학교,무직,남성,2,10대,광주광역시,중졸
329,9967b58db5f34284ac4696c22406e788,남자,19,울산,고등학교,무직,남성,2,10대,울산광역시,고졸
330,731d0891ea184c719d1d9ae5d8038b46,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
331,273e9fb92986460489520c029a26958f,남자,19,경기,고등학교,"전직 조명 기구 설치 및 수리원, 현재 구직중",남성,2,10대,경기도,고졸
332,21c8954ecd7344c689367571eab20d4d,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
333,05e6b74d44364067bed103e47144cfd7,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
334,c34da5eccfe047aca745994821d1cffb,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
335,d24808e9936c477087cd27ab86f2bc7a,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
336,0ba2e333a164422da6aa60d53c1ab79f,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
337,ab0bf5a3d29049c88e5ee28761b9df07,남자,19,서울,중학교,무직,남성,2,10대,서울특별시,중졸
338,fcf9ca949de34dfbadb1608df70bff47,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
339,c0a4cb56894348e08b646c62b0ac1254,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
340,645cf549e0ef4ec8851b99651ca29e83,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
341,5169760dd5c64aef9f67393911fb0ba6,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
342,4a46f4edbb5a4b92baedd11c116bdad3,남자,19,서울,고등학교,그 외 기능 관련 종사원,남성,2,10대,서울특별시,고졸
343,218361eca40d4c6f91e40f0ef7e77cfa,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
344,65bb14041b804d23a31909dba197fdba,남자,19,경상남,고등학교,그 외 물품 이동 장비 조작원,남성,2,10대,경상남도,고졸
345,f5847edd07064c34afa5549ef66c4526,남자,19,경상남,고등학교,무직,남성,2,10대,경상남도,고졸
346,0cc9f43305c047bdb8d20b67b48c7e10,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
347,84b9e7a36f3a487c9895ee306d8029c7,남자,19,전라남,고등학교,무직,남성,2,10대,전라남,고졸
348,9c5a1e79696a4a4eaed89b2a87e91cbe,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
349,62befc0faae14bf38b71e7ce91edfcb0,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
350,1547662ff5774379bef28e7496c9292a,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
351,9c572f28684b4fe4b3fb6288de386c2e,남자,19,제주,고등학교,무직,남성,2,10대,제주특별자치도,고졸
352,da7ae20f0d654a5a8d18636fc3c8ef46,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
353,140bcd8e415c4784b00d94d279ed0a31,남자,19,대구,중학교,무직,남성,2,10대,대구광역시,중졸
354,2078282dac72492ea10cba639632facb,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
355,355a77eb6f1c4ce1ae7772aa625f1c8f,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
356,87e5ecb486834c5a9e9ebf9f23fcc8f9,남자,19,전라남,고등학교,무직,남성,2,10대,전라남,고졸
357,da571188a6ad4fd6b7ed47fce8932514,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
358,b7fc0c2b5eb944dca46c1b27c29d1bdc,남자,19,강원,중학교,무직,남성,2,10대,강원특별자치도,중졸
359,f7b75baec06e4716a7d242f8442146b9,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
360,02818d5ec4dd44af9007eaf56cf78900,남자,19,충청남,고등학교,무직,남성,2,10대,충청남,고졸
361,0e97a22bd3954269bf740e9c844b262f,남자,19,인천,고등학교,무직,남성,2,10대,인천광역시,고졸
362,afe5dd33d87b44e582775431d3ec2090,남자,19,울산,고등학교,무직,남성,2,10대,울산광역시,고졸
363,a208c46b69af4f85aef30e040b932825,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
364,fc50634ca6914bb990554c815316ee61,남자,19,대구,고등학교,무직,남성,2,10대,대구광역시,고졸
365,f3b16b619e48490a9b9be5d7e96c000c,남자,19,경기,중학교,무직,남성,2,10대,경기도,중졸
366,347089cae03f4419bcc16f2850249ef2,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
367,7b01c99160ec4fccb66d8f3d7d9f25f0,남자,19,강원,고등학교,무직,남성,2,10대,강원특별자치도,고졸
368,e1d7f297af144293a79a8ed1008e54df,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
369,4a03c1c187ac411fb1f6759046531e2e,남자,19,부산,고등학교,무직,남성,2,10대,부산광역시,고졸
370,b288e08715284ab6a68960855fc628ed,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
371,05d67146c23043729f079834c1267cc9,남자,19,대구,고등학교,무직,남성,2,10대,대구광역시,고졸
372,da6d55c1b8914eebaabbda3b3c0fc34b,남자,19,울산,고등학교,무직,남성,2,10대,울산광역시,고졸
373,c601653665874dd5b104843129772c79,남자,19,광주,고등학교,무직,남성,2,10대,광주광역시,고졸
374,647e3276429a40aaab60b6f9c1e3bff0,남자,19,서울,중학교,무직,남성,2,10대,서울특별시,중졸
375,f14e2277a29742c09e0c66d6d48cb028,남자,19,부산,중학교,무직,남성,2,10대,부산광역시,중졸
376,74eb428839464d86b41d3d31015b360b,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
377,3a25554b27734b9bb1c472a3a8de9cc6,남자,19,경기,고등학교,"전직 시설 경비원, 현재 구직중",남성,2,10대,경기도,고졸
378,e54ac484deba47c18de7a75678f42b10,남자,19,경상남,고등학교,무직,남성,2,10대,경상남도,고졸
379,b0e1d482c33d4bb8be9c454f22e8fcec,남자,19,경기,고등학교,무직,남성,2,10대,경기도,고졸
380,c5606107adab4ea88334e19c5724eff1,남자,19,경상북,고등학교,무직,남성,2,10대,경상북도,고졸
381,431f8889f5ed4ac0a2e5f65ee864d271,남자,19,서울,고등학교,무직,남성,2,10대,서울특별시,고졸
382,11d38d49f9764d5a852fec55d80ba5f7,남자,27,경상남,2~3년제 전문대학,기계 제도사,남성,3,20대,경상남도,전문대졸
383,960fd13f95a8473cb0bcd0df5846feb7,남자,29,서울,4년제 대학교,무직,남성,3,20대,서울특별시,대졸
384,70437ef390f745bb85aa06c4f7c836bc,남자,20,인천,2~3년제 전문대학,무직,남성,3,20대,인천광역시,전문대졸
385,c76db06cc1864187b7b76ffa42937815,남자,26,충청북,4년제 대학교,그 외 금속 및 재료 공학 시험원,남성,3,20대,충청북,대졸
386,be0abcd8f2c841138ebbea2f29e9472b,남자,21,경기,2~3년제 전문대학,일식 조리사,남성,3,20대,경기도,전문대졸
387,5f2d6eee3c12465baf17ea94506307fe,남자,27,대전,4년제 대학교,금속공학 기술자 및 연구원,남성,3,20대,대전광역시,대졸
388,9c10b9e772ce41e387a2aad335947f4a,남자,23,경기,4년제 대학교,바텐더,남성,3,20대,경기도,대졸
389,db422a18c421426c8ade027bb1b9a113,남자,28,경기,고등학교,기계 경비원,남성,3,20대,경기도,고졸
390,1dd298d683f1483b8e97c99a870d0076,남자,28,경기,2~3년제 전문대학,가스 용접원,남성,3,20대,경기도,전문대졸
391,03f44bf2d80d4d0d91bcc88690abd9ed,남자,25,전북,2~3년제 전문대학,예약 및 접수 사무원,남성,3,20대,전북특별자치도,전문대졸
392,22c7b252eb674a5782b84bc736c06dce,남자,28,충청북,4년제 대학교,그 외 금속·재료 공학 기술자 및 연구원,남성,3,20대,충청북,대졸
393,6c09c994ddb847279983318b1c6e41fb,남자,21,부산,2~3년제 전문대학,법무사,남성,3,20대,부산광역시,전문대졸
394,253704da70df4bccb23d2dc3ec5ca334,남자,27,서울,대학원,인사 컨설턴트,남성,3,20대,서울특별시,대학원졸
395,a0b269d05c2b419caf8fbc0f9a842f5f,남자,27,충청북,4년제 대학교,컴퓨터 소프트웨어 개발 관리자,남성,3,20대,충청북,대졸
396,5f99103896b44330b1bf08248b6b0398,남자,29,경기,2~3년제 전문대학,무직,남성,3,20대,경기도,전문대졸
397,7125982d10ac4da18817cb03010b5b15,남자,25,경기,고등학교,"전직 음식 서비스 종사원, 현재 구직중",남성,3,20대,경기도,고졸
398,cd2996757d634ad5822407e3c245684d,남자,23,서울,4년제 대학교,식품 영업원,남성,3,20대,서울특별시,대졸
